Name,Lat,Longt,AirTemp,RelativeHumidity,WindSpeed,Cluster
KRNM_2005_8_29.n3,33.0375,-116.91583,0.7325581395348837,0.34,0.07,0
KRNO_2005_8_29.n3,39.48389,-119.77111,0.738953488372093,0.13,0.15,3
KRNP_2005_8_29.n3,42.99278,-84.13889,0.7116279069767442,0.29333333333333333,0.15666666666666668,3
KRNT_2005_8_29.n3,47.49444,-122.21278,0.627906976744186,0.68,0.12,1
KROA_2005_8_29.n3,37.31694,-79.97417,0.7093023255813954,0.56,0.06,1
KROC_2005_8_29.n3,43.11667,-77.67667,0.7209302325581395,0.32,0.03,0
KROG_2005_8_29.n3,36.36667,-94.09999999999998,0.75,0.32333333333333336,0.07333333333333333,0
KROS_2005_8_29.n3,45.69806,-92.95306,0.6523255813953488,0.6366666666666666,0.03666666666666667,1
KROW_2005_8_29.n3,33.30806,-104.50778,0.6866279069767441,0.5,0.08,0
KROX_2005_8_29.n3,48.85,-95.7,0.6383720930232558,0.73,0.08,1
KRPD_2005_8_29.n3,45.41806,-91.77361,0.6383720930232558,0.73,0.02,1
KRPH_2005_8_29.n3,33.11,-98.55528,0.7430232558139535,0.535,0.07,0
KRPJ_2005_8_29.n3,41.89306,-89.07833,0.6662790697674419,0.6366666666666666,0.05666666666666667,1
KRQB_2005_8_29.n3,43.7225,-85.50417,0.6627906976744186,0.49,0.09,0
KRQE_2005_8_29.n3,35.65,-109.06667,0.6982558139534883,0.13,0.09,3
KRRL_2005_8_29.n3,45.18332999999999,-89.7,0.6348837209302326,0.67,0.04666666666666667,1
KRRT_2005_8_29.n3,48.94138999999999,-95.34832999999999,0.6174418604651163,0.68,0.08666666666666666,1
KRSL_2005_8_29.n3,38.87278,-98.81306,0.6982558139534883,0.58,0.07,1
KRST_2005_8_29.n3,43.90417,-92.49167,0.6459302325581395,0.71,0.05,1
KRSV_2005_8_29.n3,39.01583,-87.64972,0.7116279069767442,0.6333333333333334,0.04333333333333333,1
KRSW_2005_8_29.n3,26.52694,-81.76639,0.7505813953488372,0.59,0.12,1
KRTN_2005_8_29.n3,36.74194,-104.65778,0.6622093023255814,0.26,0.09,3
KRUE_2005_8_29.n3,35.25889,-93.09333,0.7261627906976744,0.5,0.07,0
KRUQ_2005_8_29.n3,35.65,-80.51667,0.7290697674418604,0.55,0.06333333333333332,0
KRUT_2005_8_29.n3,43.53333,-72.95,0.6488372093023256,0.78,0.06333333333333332,2
KRVS_2005_8_29.n3,36.0425,-95.98944,0.738953488372093,0.55,0.06,0
KRWF_2005_8_29.n3,44.54722,-95.08222,0.6802325581395349,0.54,0.03,0
KRWI_2005_8_29.n3,35.855,-77.89306,0.7209302325581395,0.67,0.05,1
KRWL_2005_8_29.n3,41.80556,-107.19972,0.6918604651162791,0.11,0.05,3
KRWV_2005_8_29.n3,30.51528,-96.70389,0.7604651162790698,0.49333333333333335,0.08666666666666666,0
KRXE_2005_8_29.n3,43.83167,-111.80611,0.7093023255813954,0.19,0.07,3
KRYV_2005_8_29.n3,43.16667,-88.71666999999998,0.6732558139534883,0.55,0.02,1
KRYY_2005_8_29.n3,34.01306,-84.59861,0.7220930232558139,0.66,0.12,1
KRZN_2005_8_29.n3,45.82278,-92.3725,0.6593023255813953,0.5833333333333334,0.03,1
KRZZ_2005_8_29.n3,36.43944,-77.70972,0.738953488372093,0.55,0.1,0
KSAC_2005_8_29.n3,38.50694,-121.495,0.7616279069767441,0.2,0.06,3
KSAD_2005_8_29.n3,32.85722,-109.63556,0.8081395348837209,0.06,0.13,3
KSAF_2005_8_29.n3,35.61056,-106.095,0.6459302325581395,0.31,0.06,0
KSAN_2005_8_29.n3,32.73361,-117.18306,0.6686046511627907,0.74,0.09,1
KSAR_2005_8_29.n3,38.14889,-89.69860999999999,0.736046511627907,0.5633333333333334,0.0,1
KSAT_2005_8_29.n3,29.53278,-98.46361,0.7732558139534883,0.4,0.08,0
KSAV_2005_8_29.n3,32.11889,-81.20222,0.7209302325581395,0.72,0.06,1
KSAW_2005_8_29.n3,46.35361,-87.39528,0.6488372093023256,0.48666666666666664,0.11333333333333334,0
KSAZ_2005_8_29.n3,46.38083,-94.80667,0.6523255813953488,0.75,0.07666666666666667,1
KSBA_2005_8_29.n3,34.42611,-119.84361,0.6162790697674418,0.81,0.06,2
KSBM_2005_8_29.n3,43.77639,-87.84972,0.6569767441860465,0.5700000000000001,0.05,1
KSBN_2005_8_29.n3,41.70889,-86.31861,0.7034883720930233,0.49,0.09,0
KSBP_2005_8_29.n3,35.23611,-120.63611,0.5872093023255814,0.78,0.12,2
KSBY_2005_8_29.n3,38.34056,-75.51028,0.6918604651162791,0.77,0.05,1
KSCK_2005_8_29.n3,37.88972,-121.22361,0.7912790697674418,0.18,0.13,3
KSDA_2005_8_29.n3,40.75,-95.41667,0.6348837209302326,0.78,0.08,2
KSDB_2005_8_29.n3,34.74361,-118.72444,0.7145348837209302,0.19,0.0,3
KSDF_2005_8_29.n3,38.17722,-85.72972,0.6513953488372093,0.93,0.062000000000000006,2
KSDL_2005_8_29.n3,33.62278,-111.91056,0.8488372093023255,0.1,0.08,3
KSDM_2005_8_29.n3,32.57528,-116.99306,0.6622093023255814,0.71,0.07,1
KSDY_2005_8_29.n3,47.70000000000001,-104.2,0.7186046511627907,0.24,0.06,3
KSEA_2005_8_29.n3,47.44472,-122.31361,0.6046511627906976,0.73,0.15,1
KSEG_2005_8_29.n3,40.81917,-76.86611,0.6738372093023256,0.8200000000000001,0.0,2
KSEP_2005_8_29.n3,32.21667,-98.18333,0.7220930232558139,0.5733333333333334,0.06333333333333332,1
KSET_2005_8_29.n3,38.93056,-90.4325,0.7261627906976744,0.61,0.06,1
KSFB_2005_8_29.n3,28.78333,-81.25,0.7261627906976744,0.75,0.06,1
KSFF_2005_8_29.n3,47.68556,-117.32028,0.738953488372093,0.24,0.05,3
KSFM_2005_8_29.n3,43.4,-70.71667,0.641860465116279,0.8466666666666667,0.0,2
KSFO_2005_8_29.n3,37.61972,-122.36472,0.5819767441860465,0.78,0.2,2
KSFQ_2005_8_29.n3,36.68222,-76.60194,0.7116279069767442,0.79,0.06666666666666667,2
KSFY_2005_8_29.n3,42.04583,-90.10778,0.6732558139534883,0.5833333333333334,0.026666666666666665,1
KSFZ_2005_8_29.n3,41.91667,-71.5,0.6662790697674419,0.8166666666666668,0.04333333333333333,2
KSGF_2005_8_29.n3,37.23972,-93.38972,0.7093023255813954,0.47000000000000003,0.07,0
KSGJ_2005_8_29.n3,29.95917,-81.33972,0.7220930232558139,0.75,0.09333333333333334,1
KSGR_2005_8_29.n3,29.62222,-95.65667,0.738953488372093,0.68,0.05,1
KSGS_2005_8_29.n3,44.857220000000005,-93.03278,0.6732558139534883,0.5033333333333334,0.05666666666666667,0
KSGT_2005_8_29.n3,34.6,-91.56667,0.708139534883721,0.9066666666666667,0.07333333333333333,2
KSGU_2005_8_29.n3,37.08333,-113.59999999999998,0.833720930232558,0.1,0.12,3
KSHC2_2005_8_29.n3,39.4108,-105.7497,0.6104651162790697,0.18,0.04,3
KSHD_2005_8_29.n3,38.26667,-78.9,0.7186046511627907,0.66,0.05333333333333333,1
KSHL_2005_8_29.n3,43.21667,-95.83333,0.6872093023255814,0.59,0.0,1
KSHN_2005_8_29.n3,47.23806,-123.14083,0.5819767441860465,0.78,0.12,2
KSHR_2005_8_29.n3,44.76944,-106.96889,0.7261627906976744,0.21,0.0,3
KSHV_2005_8_29.n3,32.44694,-93.82417,0.7441860465116279,0.58,0.13,1
KSIY_2005_8_29.n3,41.78139,-122.46806,0.7325581395348837,0.15,0.1,3
KSJC_2005_8_29.n3,37.35917,-121.92417,0.6686046511627907,0.52,0.14,0
KSJN_2005_8_29.n3,34.51833,-109.37917,0.6738372093023256,0.24,0.08,3
KSJT_2005_8_29.n3,31.35139,-100.49389,0.7145348837209302,0.51,0.12,0
KSJX_2005_8_29.n3,45.69222,-85.56639,0.6488372093023256,0.73,0.09,1
KSKA_2005_8_29.n3,47.61667,-117.65,0.7116279069767442,0.19,0.07,3
KSKF_2005_8_29.n3,29.38333,-98.58333,0.7953488372093023,0.37,0.1,0
KSKX_2005_8_29.n3,36.45,-105.66667,0.6453488372093024,0.2966666666666667,0.09333333333333334,3
KSLB_2005_8_29.n3,42.6,-95.23332999999998,0.6872093023255814,0.6,0.026666666666666665,1
KSLC_2005_8_29.n3,40.77806,-111.96944,0.7441860465116279,0.17,0.08,3
KSLE_2005_8_29.n3,44.90778,-122.995,0.627906976744186,0.61,0.12,1
KSLF1_2005_8_29.n3,28.635,-82.285,0.654360465116279,0.9500000000000001,0.065,2
KSLG_2005_8_29.n3,36.2,-94.48332999999998,0.7465116279069767,0.37333333333333335,0.04,0
KSLH_2005_8_29.n3,45.65360999999999,-84.51917,0.6488372093023256,0.5433333333333333,0.09333333333333334,0
KSLK_2005_8_29.n3,44.39306,-74.20278,0.6569767441860465,0.66,0.06,1
KSLN_2005_8_29.n3,38.78,-97.64417,0.7034883720930233,0.74,0.07,1
KSLO_2005_8_29.n3,38.64278,-88.96417000000001,0.7046511627906977,0.84,0.0,2
KSLR_2005_8_29.n3,33.16111,-95.62111,0.7534883720930231,0.43,0.06666666666666667,0
KSME_2005_8_29.n3,37.05417,-84.615,0.655813953488372,0.9400000000000001,0.01,2
KSMF_2005_8_29.n3,38.70139,-121.59389,0.7784883720930232,0.17,0.1,3
KSMN_2005_8_29.n3,45.11667,-113.88333,0.7255813953488371,0.24666666666666667,0.06,3
KSMO_2005_8_29.n3,34.01583,-118.45139,0.6395348837209303,0.73,0.06,1
KSMP_2005_8_29.n3,47.27667,-121.33722,0.5819767441860465,0.75,0.05,1
KSMQ_2005_8_29.n3,40.62389,-74.66944,0.6738372093023256,0.8200000000000001,0.05,2
KSMX_2005_8_29.n3,34.89944,-120.44861,0.5755813953488372,0.8300000000000001,0.08,2
KSNA_2005_8_29.n3,33.68,-117.86639,0.6802325581395349,0.6,0.06,1
KSNK_2005_8_29.n3,32.69333,-100.95028,0.6976744186046512,0.58,0.11333333333333334,1
KSNL_2005_8_29.n3,35.35722,-96.94278000000001,0.7534883720930231,0.59,0.016666666666666666,1
KSNS_2005_8_29.n3,36.66361,-121.60806,0.5936046511627907,0.75,0.14,1
KSNT_2005_8_29.n3,44.20861,-114.93444,0.6982558139534883,0.11,0.03,3
KSNY_2005_8_29.n3,41.09944,-102.98556,0.6866279069767441,0.3,0.08,3
KSOA_2005_8_29.n3,30.58556,-100.64833,0.736046511627907,0.49,0.11333333333333334,0
KSOP_2005_8_29.n3,35.23333,-79.4,0.7395348837209302,0.52,0.06,0
KSOW_2005_8_29.n3,34.26528,-110.00556,0.6802325581395349,0.22333333333333333,0.09,3
KSPB_2005_8_29.n3,45.76917,-122.86222,0.6215116279069768,0.61,0.13,1
KSPD_2005_8_29.n3,37.28333,-102.61667,0.6686046511627907,0.4,0.06,0
KSPG_2005_8_29.n3,27.76778,-82.62611,0.7267441860465116,0.75,0.2,1
KSPI_2005_8_29.n3,39.84528,-89.68389,0.7034883720930233,0.5700000000000001,0.05,1
KSPS_2005_8_29.n3,33.97861,-98.49278,0.738953488372093,0.55,0.06,0
KSPW_2005_8_29.n3,43.16556,-95.20278,0.6982558139534883,0.47000000000000003,0.05,0
KSQI_2005_8_29.n3,41.75,-89.66667,0.6802325581395349,0.5866666666666667,0.026666666666666665,1
KSRC_2005_8_29.n3,35.21194,-91.73722,0.7145348837209302,0.59,0.06,1
KSRE_2005_8_29.n3,35.27444,-96.675,0.7430232558139535,0.6033333333333334,0.03333333333333333,1
KSRQ_2005_8_29.n3,27.40139,-82.55861,0.7441860465116279,0.61,0.16,1
KSRR_2005_8_29.n3,33.46667,-105.53333000000002,0.6139534883720931,0.78,0.04,2
KSSC_2005_8_29.n3,33.96667,-80.48333,0.7325581395348837,0.59,0.02,1
KSSF_2005_8_29.n3,29.33889,-98.47167,0.7784883720930232,0.34,0.08,0
KSSI_2005_8_29.n3,31.15167,-81.39139,0.7217054263565892,0.7566666666666667,0.12,1
KSTC_2005_8_29.n3,45.54639,-94.05972,0.6686046511627907,0.5,0.09,0
KSTE_2005_8_29.n3,44.544999999999995,-89.53028,0.6662790697674419,0.51,0.02,0
KSTJ_2005_8_29.n3,39.76806,-94.90917,0.7093023255813954,0.7000000000000001,0.07,1
KSTL_2005_8_29.n3,38.7525,-90.37361,0.7325581395348837,0.46,0.06,0
KSTP_2005_8_29.n3,44.93028,-93.04806,0.6738372093023256,0.5,0.1,0
KSTS_2005_8_29.n3,38.5,-122.81667,0.6459302325581395,0.49,0.09,0
KSUE_2005_8_29.n3,44.85,-87.41667,0.655813953488372,0.4066666666666667,0.09666666666666666,0
KSUN_2005_8_29.n3,43.5,-114.3,0.7220930232558139,0.1,0.05,3
KSUS_2005_8_29.n3,38.65722,-90.65583,0.7145348837209302,0.8200000000000001,0.0,2
KSUT_2005_8_29.n3,33.92917,-78.07472,0.7116279069767442,0.7433333333333333,0.04333333333333333,1
KSUU_2005_8_29.n3,38.26667,-121.95,0.7116279069767442,0.3,0.17,3
KSUW_2005_8_29.n3,46.68972,-92.09472,0.627906976744186,0.7166666666666667,0.07,1
KSUX_2005_8_29.n3,42.4025,-96.38444,0.7145348837209302,0.55,0.0,1
KSVC_2005_8_29.n3,32.63333,-108.15000000000002,0.7709302325581395,0.09333333333333334,0.06,3
KSVN_2005_8_29.n3,32.01667,-81.15,0.7220930232558139,0.79,0.08,2
KSWF_2005_8_29.n3,41.5,-74.1,0.23255813953488372,0.0,0.0,3
KSWO_2005_8_29.n3,36.16222,-97.08917,0.7441860465116279,0.54,0.06,0
KSWW_2005_8_29.n3,32.46722,-100.46639,0.7116279069767442,0.55,0.10333333333333335,0
KSXT_2005_8_29.n3,42.60028,-123.36417,0.6046511627906976,0.68,0.07,1
KSYN_2005_8_29.n3,44.47528,-93.01610999999998,0.6662790697674419,0.55,0.05333333333333333,1
KSYR_2005_8_29.n3,43.10917,-76.10333,0.6866279069767441,0.71,0.05,1
KSZL_2005_8_29.n3,38.73333,-93.55,0.7011627906976744,0.54,0.09,0
KT65_2005_8_29.n3,26.1775,-97.97305999999999,0.777906976744186,0.55,0.12,0
KT82_2005_8_29.n3,30.24361,-98.90944,0.736046511627907,0.45,0.09,0
KTAD_2005_8_29.n3,37.26667,-104.43333,0.6866279069767441,0.23,0.08,3
KTAH1_2005_8_29.n3,21.6792,-157.9894,0.6744186046511628,0.89,0.1,2
KTAN_2005_8_29.n3,41.87556,-71.02111,0.6906976744186046,0.76,0.08,1
KTAZ_2005_8_29.n3,39.53417,-89.32778,0.7290697674418604,0.49,0.0,0
KTBN_2005_8_29.n3,37.73333,-92.13333,0.7116279069767442,0.51,0.05,0
KTBR_2005_8_29.n3,32.48306,-81.73722,0.7465116279069767,0.7933333333333333,0.06,2
KTCC_2005_8_29.n3,35.18278,-103.60306,0.6415697674418605,0.6,0.19,1
KTCL_2005_8_29.n3,33.22056,-87.61139,0.7441860465116279,0.59,0.06,1
KTCM_2005_8_29.n3,47.15,-122.48333,0.6069767441860465,0.68,0.14,1
KTCS_2005_8_29.n3,33.23667,-107.26806,0.7372093023255814,0.22,0.23500000000000001,3
KTDF_2005_8_29.n3,36.285,-78.98417,0.7430232558139535,0.54,0.05,0
KTDO_2005_8_29.n3,46.48333,-122.8,0.5965116279069768,0.63,0.07,1
KTDZ_2005_8_29.n3,41.56306,-83.47639,0.6982558139534883,0.42,0.09,0
KTEB_2005_8_29.n3,40.85889,-74.05667,0.6866279069767441,0.87,0.05,2
KTEW_2005_8_29.n3,42.56583,-84.42333,0.7046511627906977,0.4066666666666667,0.11,0
KTEX_2005_8_29.n3,37.95389,-107.90861,0.6209302325581395,0.16,0.08333333333333334,3
KTFM8_2005_8_29.n3,46.3072,-105.0297,0.7325581395348837,0.15,0.04,3
KTHV_2005_8_29.n3,39.91944,-76.87694,0.6918604651162791,0.72,0.0,1
KTIF_2005_8_29.n3,41.96194,-100.56889,0.7255813953488371,0.2633333333333333,0.08333333333333334,3
KTIK_2005_8_29.n3,35.41667,-97.38333,0.7430232558139535,0.55,0.03,0
KTIP_2005_8_29.n3,40.29361,-88.1425,0.7186046511627907,0.65,0.02,1
KTIW_2005_8_29.n3,47.2675,-122.57611,0.5988372093023255,0.7000000000000001,0.07,1
KTKC_2005_8_29.n3,44.248889999999996,-95.60722,0.6837209302325582,0.4766666666666666,0.01,0
KTKI_2005_8_29.n3,33.17778,-96.59028,0.7505813953488372,0.47000000000000003,0.06,0
KTKV_2005_8_29.n3,45.46889000000001,-89.80556,0.6453488372093024,0.51,0.04,0
KTLC1_2005_8_29.n3,36.0333,-120.0569,0.8197674418604651,0.24,0.06,3
KTLH_2005_8_29.n3,30.39306,-84.35333,0.7261627906976744,0.72,0.1,1
KTMB_2005_8_29.n3,25.64194,-80.43472,0.23255813953488372,0.0,0.0,3
KTNB_2005_8_29.n3,36.2,-81.65,0.6593023255813953,0.7233333333333333,0.05666666666666667,1
KTNU_2005_8_29.n3,41.68333,-93.01667000000002,0.6906976744186046,0.59,0.0,1
KTOA_2005_8_29.n3,33.8,-118.33333,0.6488372093023256,0.8300000000000001,0.1,2
KTOB_2005_8_29.n3,44.01806,-92.83139,0.6627906976744186,0.6233333333333334,0.07,1
KTOI_2005_8_29.n3,31.86056,-86.01222,0.6918604651162791,0.88,0.06,2
KTOL_2005_8_29.n3,41.58861,-83.80139,0.738953488372093,0.29,0.08,3
KTOP_2005_8_29.n3,39.0725,-95.62583,0.7145348837209302,0.7000000000000001,0.05,1
KTOR_2005_8_29.n3,42.07,-104.15,0.7034883720930233,0.24,0.06,3
KTPA_2005_8_29.n3,27.96139,-82.54028,0.7034883720930233,0.8200000000000001,0.07,2
KTPL_2005_8_29.n3,31.15,-97.4,0.7325581395348837,0.62,0.06,1
KTQE_2005_8_29.n3,41.76694,-96.17778,0.6686046511627907,0.55,0.05,1
KTQH_2005_8_29.n3,35.92889,-95.00444,0.7395348837209302,0.4066666666666667,0.02,0
KTRI_2005_8_29.n3,36.47972,-82.39889,0.7093023255813954,0.63,0.09,1
KTRK_2005_8_29.n3,39.31667,-120.13333,0.6906976744186046,0.15,0.07,3
KTRL_2005_8_29.n3,32.71361,-96.26833,0.7520348837209302,0.495,0.08,0
KTRM_2005_8_29.n3,33.62667,-116.15944,0.8191860465116279,0.28,0.05,3
KTTA_2005_8_29.n3,35.5825,-79.10139,0.7709302325581395,0.4066666666666667,0.03666666666666667,0
KTTD_2005_8_29.n3,45.55111,-122.40889,0.6395348837209303,0.66,0.06,1
KTTF_2005_8_29.n3,41.94,-83.43472,0.7325581395348837,0.3533333333333334,0.06,0
KTTN_2005_8_29.n3,40.27639,-74.81639,0.6866279069767441,0.76,0.07,1
KTTS_2005_8_29.n3,28.61667,-80.7,0.7325581395348837,0.7000000000000001,0.03,1
KTUL_2005_8_29.n3,36.1975,-95.88639,0.7505813953488372,0.48,0.07,0
KTUP_2005_8_29.n3,34.26806,-88.77,0.7505813953488372,0.54,0.07,0
KTUS_2005_8_29.n3,32.13139,-110.95528,0.7965116279069767,0.16,0.06,3
KTVC_2005_8_29.n3,44.73667,-85.57,0.6686046511627907,0.5,0.09,0
KTVF_2005_8_29.n3,48.06667000000001,-96.18333,0.6348837209302326,0.5533333333333333,0.12,1
KTVL_2005_8_29.n3,38.89389,-119.99528,0.6569767441860465,0.29,0.05,3
KTVR_2005_8_29.n3,32.34806,-91.03,0.7616279069767441,0.56,0.1,1
KTWF_2005_8_29.n3,42.47861,-114.47611,0.7441860465116279,0.17,0.07,3
KTWM_2005_8_29.n3,47.04999999999999,-91.75,0.6209302325581395,0.6,0.05666666666666667,1
KTXK_2005_8_29.n3,33.45611,-93.9875,0.7441860465116279,0.58,0.07,1
KTYR_2005_8_29.n3,32.35861,-95.40389,0.7261627906976744,0.65,0.03,1
KTYS_2005_8_29.n3,35.81806,-83.98583,0.7093023255813954,0.65,0.09,1
KTZA2_2005_8_29.n3,68.0708,-158.7042,0.5,0.92,0.07,2
KTZR_2005_8_29.n3,39.90083,-83.13722,0.6976744186046512,0.43,0.0,0
KU52_2005_8_29.n3,38.23071,-112.6753497,0.7430232558139535,0.13,0.03,3
KU55_2005_8_29.n3,37.85,-112.39,0.7116279069767442,0.16,0.07,3
KU78_2005_8_29.n3,42.65,-111.58333,0.7220930232558139,0.15,0.12,3
KUAO_2005_8_29.n3,45.24889,-122.76556,0.6511627906976744,0.55,0.06,1
KUCA_2005_8_29.n3,43.145,-75.38444,0.6802325581395349,0.6900000000000001,0.05,1
KUDG_2005_8_29.n3,34.44917,-79.89028,0.75,0.6033333333333334,0.03666666666666667,1
KUGN_2005_8_29.n3,42.41667,-87.86667,0.6511627906976744,0.73,0.05,1
KUIL_2005_8_29.n3,47.9375,-124.555,0.5872093023255814,0.8300000000000001,0.06,2
KUIN_2005_8_29.n3,39.9425,-91.19444,0.6441860465116279,0.85,0.15,2
KUKF_2005_8_29.n3,36.21667,-81.08333,0.7255813953488371,0.1733333333333333,0.026666666666666665,3
KUKI_2005_8_29.n3,39.12583,-123.20083,0.7325581395348837,0.18,0.1,3
KUKT_2005_8_29.n3,40.435,-75.38167,0.5170542635658915,0.61,0.0,1
KULM_2005_8_29.n3,44.31667000000001,-94.5,0.6697674418604651,0.61,0.016666666666666666,1
KUNU_2005_8_29.n3,43.42667,-88.70333,0.6662790697674419,0.61,0.07,1
KUNV_2005_8_29.n3,40.85,-77.85,0.6872093023255814,0.6366666666666666,0.01,1
KUTA_2005_8_29.n3,34.68083,-90.34639,0.708139534883721,0.7566666666666667,0.06666666666666667,1
KUTS_2005_8_29.n3,30.74389,-95.58611,0.7505813953488372,0.5700000000000001,0.06,1
KUUU_2005_8_29.n3,41.53,-71.28361,0.6569767441860465,0.9,0.12,2
KUVA_2005_8_29.n3,29.21111,-99.74333,0.7325581395348837,0.5,0.01,0
KUZA_2005_8_29.n3,34.98389,-81.05583,0.7209302325581395,0.63,0.0,1
KVAY_2005_8_29.n3,39.94056,-74.84111,0.6866279069767441,0.8200000000000001,0.0,2
KVBG_2005_8_29.n3,34.72944,-120.57667,0.5808139534883721,0.845,0.105,2
KVBT_2005_8_29.n3,36.35,-94.21666999999998,0.7465116279069767,0.3433333333333334,0.07333333333333333,0
KVCB_2005_8_29.n3,38.37778,-121.9575,0.766860465116279,0.21,0.1,3
KVCT_2005_8_29.n3,28.8625,-96.92972,0.766860465116279,0.49,0.09,0
KVCV_2005_8_29.n3,34.59722,-117.38278,0.805813953488372,0.16,0.17,3
KVDF_2005_8_29.n3,28.01389,-82.34528,0.6802325581395349,0.9400000000000001,0.05666666666666667,2
KVDI_2005_8_29.n3,32.1925,-82.37194,0.6941860465116279,0.8566666666666667,0.03666666666666667,2
KVEL_2005_8_29.n3,40.44417,-109.51167,0.7034883720930233,0.24,0.03,3
KVGT_2005_8_29.n3,36.21167,-115.19583,0.8308139534883721,0.1,0.08,3
KVIH_2005_8_29.n3,38.13194,-91.76528,0.7145348837209302,0.61,0.03,1
KVJI_2005_8_29.n3,36.68333,-82.03333,0.7255813953488371,0.52,0.11,0
KVLD_2005_8_29.n3,30.783329999999996,-83.28333,0.6893410852713178,0.85,0.07666666666666667,2
KVLL_2005_8_29.n3,42.54278,-83.17778,0.736046511627907,0.32333333333333336,0.08333333333333334,0
KVNY_2005_8_29.n3,34.2125,-118.49083,0.738953488372093,0.39,0.08,0
KVPC_2005_8_29.n3,34.12833,-84.84722,0.7209302325581395,0.67,0.09,1
KVPS_2005_8_29.n3,30.48333,-86.51667,0.7325581395348837,0.66,0.1,1
KVPZ_2005_8_29.n3,41.45306,-86.99806,0.6686046511627907,0.66,0.06,1
KVQQ_2005_8_29.n3,30.21861,-81.87667,0.23255813953488372,0.0,0.07,3
KVRB_2005_8_29.n3,27.65556,-80.41806,0.7209302325581395,0.8,0.07,2
KVSF_2005_8_29.n3,43.3425,-72.52167,0.6222868217054264,0.9566666666666668,0.04333333333333333,2
KVTA_2005_8_29.n3,40.02278,-82.4625,0.7034883720930233,0.51,0.06,0
KVTN_2005_8_29.n3,42.85861,-100.55139,0.7261627906976744,0.26,0.12,3
KVUJ_2005_8_29.n3,35.41667,-80.15083,0.7290697674418604,0.5700000000000001,0.05333333333333333,1
KVUO_2005_8_29.n3,45.62028,-122.65639,0.6343023255813953,0.63,0.14,1
KVVG_2005_8_29.n3,28.966670000000004,-81.96667,0.5310077519379846,0.6666666666666667,0.06,1
KVVV_2005_8_29.n3,45.30555999999999,-96.42444,0.7011627906976744,0.43,0.06,0
KVWU_2005_8_29.n3,48.15417,-94.51694000000002,0.6174418604651163,0.6533333333333333,0.08,1
KVYS_2005_8_29.n3,41.35194,-89.15306,0.6976744186046512,0.5766666666666667,0.07,1
KW22_2005_8_29.n3,39.0,-80.26667,0.7011627906976744,0.6466666666666667,0.0,1
KW99_2005_8_29.n3,38.98333,-79.13333,0.7151162790697674,0.6733333333333333,0.05,1
KWAL_2005_8_29.n3,37.94056,-75.46306,0.6918604651162791,0.74,0.07,1
KWDG_2005_8_29.n3,36.37917,-97.79111,0.6906976744186046,0.65,0.09,1
KWDR_2005_8_29.n3,33.98222,-83.66806,0.7220930232558139,0.5833333333333334,0.06333333333333332,1
KWJF_2005_8_29.n3,34.74083,-118.21889,0.7848837209302325,0.12,0.14,3
KWLD_2005_8_29.n3,37.16806,-97.03694,0.738953488372093,0.55,0.05,0
KWLH1_2005_8_29.n3,21.5872,-158.0131,0.6511627906976744,0.75,0.06,1
KWMC_2005_8_29.n3,40.90194,-117.80722,0.7441860465116279,0.09,0.09,3
KWRB_2005_8_29.n3,32.63333,-83.6,0.7011627906976744,0.845,0.095,2
KWRI_2005_8_29.n3,40.01667,-74.6,0.6906976744186046,0.79,0.05,2
KWRL_2005_8_29.n3,43.96583,-107.95083,0.7261627906976744,0.19,0.07,3
KWST_2005_8_29.n3,41.34972,-71.79889,0.6691860465116278,0.885,0.07,2
KWVI_2005_8_29.n3,36.93944,-121.78889,0.5660852713178295,0.8666666666666667,0.06666666666666667,2
KWVL_2005_8_29.n3,44.53333,-69.68333,0.6348837209302326,0.8466666666666667,0.03666666666666667,2
KWWD_2005_8_29.n3,39.01667,-74.91667,0.6941860465116279,0.7266666666666667,0.08333333333333334,1
KWWR_2005_8_29.n3,36.43667,-99.52110999999998,0.641860465116279,0.8066666666666668,0.18333333333333332,2
KXBP_2005_8_29.n3,33.17528,-97.82833,0.7116279069767442,0.62,0.05666666666666667,1
KXNA_2005_8_29.n3,36.28194,-94.30694,0.738953488372093,0.39,0.06,0
KXVG_2005_8_29.n3,46.990280000000006,-94.20389,0.6104651162790697,0.7133333333333333,0.026666666666666665,1
KYCN2_2005_8_29.n3,36.2667,-115.6,0.7093023255813954,0.12,0.02,3
KYIP_2005_8_29.n3,42.23667,-83.52611,0.7209302325581395,0.41000000000000003,0.09,0
KYKM_2005_8_29.n3,46.56417,-120.53361,0.7093023255813954,0.24,0.12,3
KYKN_2005_8_29.n3,42.91667,-97.38333,0.7046511627906977,0.43,0.11666666666666667,0
KYNG_2005_8_29.n3,41.25444,-80.67389,0.7034883720930233,0.38,0.06,0
KYUM_2005_8_29.n3,32.65,-114.6,0.877906976744186,0.18,0.06,3
KZZV_2005_8_29.n3,39.94444,-81.89222,0.6918604651162791,0.58,0.0,1
LAAW3_2005_8_29.n3,45.5556,-88.68,0.6511627906976744,0.46,0.09,0
LACCO_2005_8_29.n3,47.03,-122.82,0.6104651162790697,0.8200000000000001,0.07,2
LACL1_2005_8_29.n3,30.0017,-92.8933,0.7558139534883721,0.71,0.07,1
LAFC1_2005_8_29.n3,40.1417,-120.3533,0.7441860465116279,0.14,0.04,3
LAGO3_2005_8_29.n3,45.5506,-118.0133,0.7383720930232558,0.18,0.14,3
